Booking_Lead_Time,Fare_Class,Seats_Available,Seats_Booked,Competitor_Price,Fuel_Price,Public_Holiday,Weather_Impact
323,1,199,122,1020,1.3,0,2
160,0,359,165,616,2.41,1,3
349,1,254,230,937,0.97,0,0
278,1,110,60,626,1.9,1,0
206,0,132,84,241,3.48,0,0
281,1,149,75,785,1.61,0,0
344,1,173,65,111,2.43,0,0
270,1,184,68,1159,2.31,0,0
39,1,171,118,1170,1.45,1,0
77,1,159,100,465,0.69,0,0
97,1,242,236,137,2.89,0,3
139,1,387,149,176,2.27,0,0
317,1,131,115,1144,1.69,0,2
272,1,125,121,173,2.0,0,0
79,1,153,91,477,1.81,0,0
140,0,157,51,444,3.19,0,0
212,0,343,197,838,1.43,0,0
66,1,359,259,971,1.62,0,0
127,0,146,132,1091,1.6,0,1
73,1,195,95,1015,1.29,0,2
119,2,178,75,602,3.47,0,2
75,1,107,59,252,0.57,0,0
21,2,365,89,389,1.29,0,0
178,1,350,157,244,2.43,0,3
162,0,290,187,737,2.58,0,0
286,1,332,262,192,3.08,1,0
148,1,162,117,1025,2.26,1,0
30,1,173,151,565,2.98,0,0
193,2,386,199,946,1.28,0,2
341,2,393,260,182,2.37,0,1
354,1,390,69,369,2.16,0,3
103,0,221,175,142,2.75,0,0
268,0,215,100,262,0.81,0,0
221,1,160,131,319,2.26,0,0
211,1,266,78,950,1.19,0,0
362,1,103,69,1167,2.03,0,0
138,1,363,268,1198,0.6,0,0
84,0,199,160,255,2.23,0,0
140,1,178,77,973,1.49,0,0
126,2,127,95,908,2.41,0,0
24,1,253,63,1043,1.88,0,0
335,1,288,221,971,3.44,0,0
223,0,208,54,52,1.75,0,0
321,0,300,206,844,1.06,0,1
175,1,343,110,991,2.63,0,1
19,1,388,198,189,0.94,0,2
336,2,136,60,343,3.38,1,3
162,1,152,139,809,2.22,0,3
13,0,366,156,225,1.39,0,0
262,1,348,108,147,3.09,0,0
325,1,343,71,534,0.94,0,0
309,1,128,63,372,0.99,1,1
186,0,144,121,895,2.27,0,0
264,0,213,58,542,1.61,0,0
357,0,273,266,178,3.2,0,0
90,0,294,217,965,0.77,0,0
331,0,369,331,296,1.9,0,0
236,1,319,317,70,2.8,0,2
242,2,239,113,545,1.69,1,0
316,1,281,159,562,0.88,1,0
212,1,200,122,504,3.38,0,2
144,0,124,96,293,0.57,0,3
18,0,103,87,527,0.64,0,0
80,1,174,160,862,2.33,0,3
130,2,376,90,855,0.73,0,0
142,1,286,102,902,2.22,0,0
163,1,143,69,449,1.68,0,0
235,1,217,120,376,1.06,0,0
160,1,132,110,545,2.22,0,0
323,1,112,100,664,0.81,0,0
109,1,258,137,1225,2.76,0,0
53,1,343,61,1041,0.97,0,2
300,1,108,89,572,1.47,0,3
255,1,204,140,875,3.42,0,0
355,0,175,138,418,3.23,0,1
74,0,374,57,997,3.4,0,3
61,1,351,72,1043,2.3,1,2
236,1,173,100,575,2.06,0,2
361,0,216,201,963,2.44,0,0
75,1,300,299,102,0.78,0,0
240,1,322,220,466,0.73,0,0
24,1,360,271,1221,1.7,0,2
132,2,190,77,1215,3.15,0,3
124,0,227,163,410,2.89,0,0
94,1,229,128,1244,3.31,0,1
216,1,223,69,146,1.62,0,0
200,1,187,128,113,1.62,0,0
304,1,395,118,255,1.37,0,0
228,1,252,109,840,0.71,0,3
333,1,318,181,623,1.82,0,0
341,1,372,91,570,1.9,0,0
359,1,190,121,1096,3.17,0,3
209,1,224,93,843,2.24,1,0
104,0,245,140,912,2.75,0,0
54,1,345,66,142,2.78,0,0
25,2,223,221,1087,1.08,1,0
187,1,310,101,448,1.76,0,3
33,1,371,163,94,2.64,0,2
39,0,104,72,905,0.66,0,2
316,1,270,159,898,1.06,0,0
351,0,236,189,707,1.46,0,0
246,1,115,104,888,1.26,1,0
34,1,159,50,383,2.49,0,0
2,1,297,276,976,0.72,0,0
293,1,337,100,668,2.8,0,3
204,1,276,188,418,2.82,0,1
102,2,225,152,612,2.13,0,1
11,1,196,142,305,3.29,0,0
23,1,272,252,832,2.83,0,0
41,1,102,97,398,1.5,0,0
43,0,366,232,636,1.62,1,0
349,1,227,150,203,2.61,1,2
166,0,182,176,1086,0.95,0,0
198,0,171,137,139,1.6,1,0
275,0,338,236,203,2.66,0,0
253,1,303,132,246,1.91,1,0
139,1,260,163,1041,1.1,0,2
341,1,348,190,579,1.95,0,0
151,0,362,241,512,3.39,0,2
20,1,102,70,341,1.47,0,0
27,1,174,91,121,1.7,0,3
27,1,234,56,951,1.6,0,0
314,1,297,73,612,0.99,0,0
323,1,305,98,695,0.51,0,0
110,1,225,91,1028,1.6,0,0
312,1,302,141,786,2.62,0,0
199,1,158,135,964,2.78,0,0
1,1,316,281,783,1.64,0,3
220,1,328,284,952,0.6,0,0
347,0,394,54,163,1.96,0,0
300,1,149,128,956,0.8,0,2
317,0,194,87,969,3.02,0,2
21,1,338,267,1063,1.3,0,0
242,0,100,58,254,0.95,0,0
348,1,345,291,537,2.83,0,0
45,1,253,147,605,3.27,1,0
21,1,265,134,462,1.54,0,2
194,0,274,64,600,2.96,0,2
280,1,279,199,90,2.38,0,0
176,1,202,127,967,1.56,0,0
214,2,364,250,282,1.31,0,0
351,1,339,119,787,1.46,0,0
320,1,248,233,1023,2.89,0,0
8,1,114,73,459,1.36,0,0
203,0,145,80,677,3.12,1,0
234,1,118,104,156,2.89,0,2
266,1,186,175,756,0.75,0,0
193,1,164,152,267,1.65,0,0
191,1,240,81,922,1.48,0,0
305,1,398,118,1175,2.67,1,1
255,2,101,71,616,3.31,0,0
208,2,250,71,1161,2.62,0,0
41,0,159,80,528,1.21,0,0
268,1,263,63,808,1.22,0,2
52,1,149,126,402,0.64,0,0
303,0,242,111,1133,2.04,0,3
299,1,144,133,1054,2.05,1,0
59,0,291,226,1121,1.08,0,0
346,1,385,198,836,1.92,0,0
173,0,303,62,652,3.45,0,0
220,0,149,97,660,3.29,0,2
207,1,213,110,940,2.91,0,0
165,1,161,109,781,1.66,0,0
159,0,167,109,956,3.2,1,0
234,1,118,113,506,2.03,1,0
142,1,104,55,822,2.19,0,0
326,0,160,50,920,1.46,0,1
335,2,223,157,955,3.23,0,0
273,1,244,214,142,3.07,0,1
58,1,168,124,932,1.42,0,2
337,0,322,242,488,3.39,0,0
223,1,180,162,84,1.43,0,0
168,1,318,221,827,0.65,0,2
64,0,257,154,559,1.78,0,0
344,0,390,93,301,0.53,0,0
200,0,159,81,243,3.16,0,0
126,1,265,253,527,2.72,0,0
56,2,138,56,168,0.62,1,0
96,0,241,118,854,2.09,0,1
100,0,371,320,722,2.63,0,1
105,1,121,85,214,3.5,0,3
212,1,387,365,555,1.83,0,0
79,1,107,72,459,2.96,0,0
124,0,187,120,1021,0.93,0,0
178,2,257,144,430,1.25,0,0
197,1,217,151,632,0.71,0,3
199,2,146,56,1030,1.63,0,0
196,1,147,82,597,1.71,0,0
200,1,307,282,549,1.88,0,2
112,1,115,106,379,1.54,0,2
265,1,218,78,194,0.95,0,3
217,0,380,99,768,1.1,1,0
212,1,265,134,141,1.26,0,0
166,0,233,130,109,2.71,0,0
338,1,289,185,324,3.15,0,0
350,1,359,215,245,2.78,0,0
101,1,371,81,59,2.75,1,0
209,1,117,63,1230,0.85,0,0
148,1,264,205,187,2.11,0,2
33,0,378,60,1191,3.33,0,0
221,1,148,72,637,1.97,0,2
147,1,113,112,1118,1.82,0,2
218,0,226,105,448,3.2,0,0
178,0,188,59,50,1.98,0,3
235,2,106,82,242,0.67,0,0
300,1,270,111,417,1.67,0,3
190,1,232,228,646,2.37,0,0
259,1,325,257,632,3.08,0,0
317,0,284,86,463,0.96,0,0
263,1,276,273,508,2.95,0,0
144,1,179,168,535,0.56,1,0
131,1,247,125,504,0.72,0,3
205,1,212,106,56,3.13,0,0
114,1,210,149,913,1.95,0,3
343,1,327,165,307,2.91,1,0
299,2,188,183,882,3.3,0,0
16,1,347,57,810,3.21,0,2
356,1,220,155,259,2.94,1,0
140,1,143,123,433,0.94,0,0
135,1,232,231,87,2.93,0,0
30,1,362,279,1016,1.8,0,0
14,1,136,102,1084,2.29,0,0
283,1,184,141,459,2.55,0,0
84,0,239,130,707,1.62,0,3
357,1,228,156,136,0.63,0,0
130,0,386,230,793,2.89,0,0
195,0,307,151,751,1.08,0,0
151,1,177,109,1105,2.64,0,0
308,1,119,114,161,3.34,0,0
143,1,145,87,136,2.02,0,0
227,1,255,92,246,1.01,0,3
79,2,168,92,983,1.89,0,0
177,1,276,214,1143,1.15,1,3
55,1,146,53,1226,1.17,0,0
289,0,235,203,758,2.29,0,3
277,1,196,110,562,2.54,0,0
279,1,305,74,186,3.38,0,0
361,1,324,320,1071,0.91,0,0
257,1,390,115,579,2.09,0,0
198,1,279,103,33,0.7,0,1
62,2,294,131,44,3.32,0,3
322,1,233,153,-11,2.79,0,0
247,1,134,123,305,1.34,0,0
264,2,396,282,710,3.12,0,0
305,1,133,118,904,0.54,0,0
195,0,249,211,1039,0.89,1,2
289,0,123,74,174,0.88,0,0
169,1,171,95,148,1.13,0,0
356,1,121,92,657,0.72,0,0
311,2,273,174,518,0.5,0,0
262,1,356,233,1169,2.22,0,2
137,1,227,127,60,2.16,0,0
51,1,294,211,40,0.54,0,0
245,1,363,227,576,0.6,0,0
75,1,286,124,1046,1.28,0,2
158,1,153,139,1180,1.46,0,0
64,0,162,73,823,1.95,0,0
40,1,252,75,523,2.64,0,2
152,1,157,137,252,1.55,0,0
142,1,372,56,608,1.49,0,0
167,2,189,154,979,1.17,0,0
225,1,245,61,1055,0.81,0,0
339,1,129,52,135,1.13,0,0
74,1,237,161,112,1.79,0,1
17,1,347,319,249,1.19,0,2
305,1,131,63,1170,3.17,0,0
53,1,247,131,995,2.65,1,0
265,1,122,76,944,0.79,0,0
112,1,372,252,259,3.28,0,0
232,1,231,76,449,1.1,0,0
193,1,130,109,1289,2.29,0,0
278,1,372,276,179,2.9,0,2
31,2,345,261,857,0.92,0,0
88,1,231,228,823,1.47,1,0
116,0,229,204,1211,3.34,0,2
68,1,153,110,593,2.63,0,1
54,1,197,82,146,1.39,0,0
279,1,260,77,656,0.59,1,0
298,1,196,141,1074,2.97,0,2
294,1,384,169,322,2.07,0,0
18,0,224,54,1028,3.13,1,0
205,1,359,304,1153,1.07,1,0
88,1,282,106,689,1.96,0,0
50,1,286,93,32,1.14,1,3
196,1,279,125,1095,0.74,0,0
214,1,327,241,900,0.81,0,0
93,0,155,129,752,1.88,0,0
261,0,242,226,1132,0.79,0,0
154,1,154,143,190,1.2,0,2
331,1,346,50,902,0.78,0,3
187,1,125,105,1151,1.23,1,1
50,1,315,152,720,1.54,0,0
39,1,292,153,1180,1.56,0,0
163,1,397,196,1201,0.74,0,2
41,1,143,68,712,2.44,0,0
343,0,351,110,982,0.55,0,0
296,1,239,124,626,1.2,0,0
282,1,338,248,287,2.24,0,3
124,0,122,53,245,1.22,0,3
139,2,151,61,1103,2.52,0,3
195,1,111,83,299,2.64,0,3
297,0,328,154,102,1.84,0,0
361,1,112,110,788,1.19,0,0
264,1,316,199,710,2.87,1,0
251,1,181,120,969,3.19,0,0
34,1,376,57,999,1.17,0,0
154,1,191,135,530,2.07,1,0
194,0,188,140,334,1.33,0,0
41,0,187,72,371,1.53,0,1
94,1,132,110,363,0.91,0,3
166,1,141,103,802,2.08,0,0
180,1,265,144,108,2.34,0,2
226,1,303,204,99,2.7,0,0
221,1,278,117,50,3.0,0,3
5,2,111,93,401,2.81,0,0
29,1,359,64,1135,2.07,1,0
289,1,114,56,158,1.25,0,0
156,0,314,119,922,2.56,0,3
270,1,263,196,637,2.42,0,2
280,1,365,215,285,3.34,0,0
364,0,106,71,418,0.71,0,0
87,0,109,72,113,2.6,0,0
148,2,338,228,603,3.34,0,3
159,1,134,77,1056,1.38,0,0
310,2,325,93,1091,1.24,0,0
343,1,245,231,803,3.26,0,0
314,0,272,136,176,1.63,0,0
227,1,293,243,1096,1.07,1,1
252,1,383,317,564,2.05,0,1
234,0,216,92,1105,1.1,0,0
326,1,379,89,820,1.13,0,0
344,2,398,216,131,0.86,0,2
241,1,221,84,191,1.19,1,0
68,1,136,55,176,2.86,0,0
148,2,169,163,441,1.81,0,2
82,1,189,73,828,1.75,0,0
350,2,371,82,255,3.17,0,2
324,1,327,301,979,1.11,0,0
8,0,296,122,317,1.58,0,0
160,1,231,229,58,0.62,0,2
337,2,362,314,62,1.51,0,0
267,1,240,127,1007,1.67,0,0
271,1,202,114,819,3.31,0,0
57,1,378,225,11,0.57,1,0
36,0,280,119,353,0.58,0,0
292,2,107,88,1126,1.09,0,0
113,1,312,305,136,2.93,0,0
113,1,326,315,119,1.38,0,0
305,1,148,118,1047,1.71,0,0
147,1,296,291,474,1.79,0,2
237,1,135,114,618,2.57,0,0
278,1,123,86,371,3.48,0,0
214,1,342,206,543,2.81,0,1
173,1,216,171,701,3.41,0,3
213,1,254,176,933,3.08,0,3
301,1,164,159,357,3.23,0,0
143,1,290,104,52,2.71,0,0
30,0,263,137,855,2.14,1,3
328,0,104,67,1049,2.71,0,0
69,1,317,242,258,1.42,0,0
51,1,289,241,477,2.68,0,0
313,1,103,93,177,0.61,1,0
274,2,366,278,460,3.12,0,2
106,1,169,150,588,1.1,0,0
304,1,349,140,268,0.94,0,2
15,1,380,210,515,1.43,0,0
61,1,100,69,713,1.01,0,0
103,1,162,137,639,2.93,0,0
22,0,216,158,1009,1.85,1,0
280,1,264,100,963,1.84,0,2
64,1,381,149,438,2.58,0,0
256,1,302,179,111,0.51,0,0
256,0,111,59,834,1.5,1,0
354,1,235,76,864,1.32,0,0
177,1,359,144,968,3.4,1,2
124,1,283,105,1170,2.98,0,0
51,1,283,51,340,3.28,0,0
28,1,356,327,58,2.0,0,0
84,1,321,200,555,1.06,0,2
33,1,332,176,1147,2.67,0,0
5,1,322,82,187,3.04,0,1
11,1,177,98,873,0.71,0,0
273,2,310,125,1018,1.02,0,0
179,1,310,172,1057,2.27,0,3
292,0,288,175,279,3.11,0,2
214,1,331,132,200,2.46,0,0
278,1,259,229,345,0.7,1,0
347,0,234,154,1140,0.86,0,2
50,1,126,90,513,0.66,0,0
78,1,310,192,658,3.33,0,0
286,1,151,139,969,1.19,0,1
339,1,395,304,1129,1.11,0,0
260,1,341,126,848,2.94,0,3
235,0,148,116,879,0.99,0,0
220,2,243,194,394,3.14,0,2
235,1,351,271,213,2.33,0,2
338,1,199,134,364,2.66,0,0
73,0,221,89,563,1.85,0,0
355,1,308,277,252,3.26,0,0
346,1,239,228,760,3.23,0,1
232,1,390,321,563,2.23,0,0
314,1,164,77,533,2.84,0,0
323,0,126,68,308,1.96,0,1
224,1,297,204,297,1.39,1,0
115,0,313,78,224,2.12,0,0
45,1,297,60,379,3.27,0,0
123,0,204,197,105,2.32,0,2
30,1,145,64,662,1.91,0,0
355,1,347,158,331,1.6,0,2
270,0,139,85,239,0.79,0,0
182,1,239,73,975,3.28,0,2
113,1,134,119,275,1.57,0,0
178,0,233,53,997,3.13,0,0
339,1,337,319,442,1.93,0,0
77,1,262,247,296,0.82,0,0
42,1,372,257,912,0.6,1,3
290,1,305,275,158,2.93,0,0
290,2,136,74,446,1.22,1,0
55,1,161,79,1176,1.41,0,3
268,1,101,96,872,2.58,1,0
28,1,254,211,532,1.9,0,0
136,0,260,71,378,2.88,0,0
107,1,302,163,1128,3.42,0,0
11,1,273,232,1221,1.87,1,3
34,0,212,196,16,0.8,0,2
128,1,169,56,134,2.37,1,0
123,1,106,88,983,2.59,0,3
270,2,280,229,118,3.26,0,0
300,1,320,286,495,2.48,1,1
212,1,393,260,938,2.33,0,0
327,1,245,109,343,2.15,0,0
290,0,352,231,1200,1.09,0,0
174,1,211,135,1005,0.52,0,0
321,0,278,277,677,3.12,0,2
197,1,114,63,861,2.2,0,3
317,2,134,64,282,1.82,1,0
174,2,345,243,818,2.44,0,0
291,1,392,89,1041,2.39,0,0
301,2,177,105,396,1.39,0,0
272,1,195,61,196,3.29,1,2
337,1,219,57,1098,2.22,0,0
24,1,357,84,604,3.37,0,0
137,1,395,112,1010,1.94,1,0
91,1,119,88,379,1.18,0,3
322,1,267,75,552,2.15,0,3
330,1,358,234,1139,0.89,0,0
216,1,316,298,473,2.95,0,0
199,1,180,145,281,0.73,0,0
146,0,313,98,573,1.12,0,0
198,1,316,289,402,2.79,0,0
182,0,342,169,804,2.47,0,1
151,1,301,266,780,0.77,0,0
39,1,149,140,-33,3.36,1,0
29,1,166,87,191,1.19,0,0
296,0,288,175,1158,2.37,1,0
184,1,213,80,915,1.71,0,2
120,0,129,68,580,0.87,0,0
268,0,307,216,678,2.34,1,0
290,1,317,230,384,2.9,0,2
47,1,220,210,321,1.29,0,0
100,1,247,58,491,2.68,1,2
277,1,217,101,1141,2.01,1,0
9,2,282,174,894,1.46,0,0
34,1,102,87,509,1.26,0,3
76,0,397,379,154,1.63,0,0
116,1,183,178,411,1.77,0,0
340,1,155,93,1154,2.14,0,0
15,0,325,63,657,1.65,0,3
184,2,202,190,517,2.06,0,0
77,1,371,63,426,3.3,0,1
321,2,348,306,781,2.64,0,0
97,1,163,116,364,0.61,0,0
272,1,150,70,971,0.61,0,0
2,0,302,241,536,3.11,1,0
280,1,364,66,712,1.39,0,0
153,0,100,56,289,1.76,0,0
154,1,197,101,865,2.21,0,0
227,1,397,92,339,3.0,0,1
187,1,384,254,576,3.22,1,0
142,2,334,243,722,2.5,1,0
327,1,372,155,997,1.22,0,0
178,1,242,144,954,2.08,0,0
180,1,200,167,323,2.33,0,1
53,1,123,117,631,3.18,1,0
53,0,151,91,422,2.48,0,0
334,1,303,186,136,1.69,0,0
277,1,260,160,1056,3.11,0,0
239,1,231,105,406,2.51,0,1
319,1,231,202,764,2.16,0,0
163,1,113,95,1044,2.72,0,0
111,0,394,170,300,2.85,0,0
330,1,361,164,527,0.89,0,2
210,1,154,69,777,1.9,0,0
38,1,181,135,517,3.31,0,2
217,2,154,59,78,2.66,0,0
32,1,129,84,784,0.64,0,0
36,1,265,190,1134,1.4,0,1
17,1,358,293,127,3.07,0,0
268,1,323,66,533,2.18,0,0
47,1,268,84,789,2.38,1,0
170,1,234,204,859,2.73,0,0
70,1,194,67,594,3.45,0,0
164,1,170,159,286,0.62,0,0
260,1,338,260,481,2.74,0,0
100,1,326,137,495,3.04,1,0
23,1,377,296,591,3.38,0,0
310,0,375,94,1195,0.91,0,1
179,0,141,125,544,1.84,0,3
288,1,275,216,643,2.9,1,0
138,1,296,211,639,2.78,0,0
132,1,339,131,181,1.57,1,0
99,0,365,231,815,1.86,0,0
94,1,352,134,193,3.35,1,0
111,1,258,210,899,2.98,0,2
295,1,188,114,441,2.1,0,0
296,1,306,110,303,3.18,0,0
316,1,168,79,631,1.8,1,0
247,0,104,95,201,1.35,0,0
175,1,148,133,485,1.41,0,0
171,1,303,285,1147,1.02,0,3
274,0,304,280,944,3.01,0,0
248,1,101,63,747,3.18,0,0
135,2,321,250,419,2.68,0,1
64,1,244,146,624,3.34,0,0
90,0,315,172,551,1.11,0,1
109,2,378,99,739,3.1,1,0
279,0,317,136,528,2.22,0,0
7,1,239,102,624,2.04,0,0
315,1,372,239,443,3.42,1,0
320,1,213,173,632,3.22,1,2
209,1,252,79,307,2.56,0,3
100,0,215,50,1004,2.15,0,0
31,0,156,140,188,1.01,0,1
103,1,189,88,775,2.19,1,0
205,1,309,81,1177,3.3,0,0
12,1,138,137,113,2.81,0,2
362,1,380,147,290,1.64,0,0
210,1,288,211,920,0.83,0,3
37,1,223,69,736,2.39,0,0
324,1,240,72,270,0.73,0,0
202,1,150,53,560,1.3,1,0
108,1,181,58,1099,1.54,0,0
57,0,293,124,410,0.81,0,0
114,1,352,159,528,1.92,1,0
325,1,245,50,748,1.94,0,1
51,2,355,189,892,2.66,1,0
25,2,322,118,464,2.57,0,0
353,0,136,71,974,0.69,0,0
234,2,330,117,280,1.07,0,0
26,1,152,61,237,2.98,1,0
203,0,221,122,333,2.24,0,0
223,0,312,137,468,1.54,0,0
149,1,112,72,1024,2.82,0,0
223,1,380,289,938,2.99,0,2
21,1,344,226,243,2.46,0,0
16,1,314,263,441,0.88,0,0
177,2,286,271,290,2.53,0,0
307,1,106,99,447,1.95,0,0
269,1,328,96,1018,0.52,1,0
172,1,145,53,347,1.57,0,0
96,1,123,120,185,1.14,0,0
255,1,288,113,109,3.31,0,0
256,1,136,90,1025,2.73,0,0
342,1,379,322,392,2.91,0,0
288,0,318,239,909,2.48,0,0
325,0,176,50,430,2.6,0,2
263,1,153,107,320,0.71,0,3
126,1,107,62,696,3.29,0,0
334,1,346,278,628,2.81,0,0
81,1,317,63,-3,1.93,0,0
147,1,255,144,1224,1.08,0,0
331,0,119,72,941,3.1,0,0
114,1,335,176,886,2.56,0,2
285,1,227,59,711,3.38,0,2
348,1,130,102,342,1.27,1,0
205,0,212,60,668,3.34,0,0
232,1,317,235,512,2.12,0,0
29,1,296,115,1149,1.82,0,0
44,0,164,111,1239,0.66,0,0
11,2,283,144,693,1.81,0,0
157,1,329,128,827,2.34,0,0
280,2,144,70,588,1.7,0,0
206,1,274,242,318,0.8,0,0
42,0,160,87,928,2.58,0,3
62,1,152,87,272,1.07,0,0
349,1,132,103,764,2.12,0,2
308,1,117,98,255,3.44,0,1
335,1,378,347,678,0.74,0,0
110,1,338,308,394,0.96,0,0
281,0,158,122,172,1.45,0,0
16,1,100,50,309,2.87,0,0
320,1,253,144,373,1.95,0,0
144,1,190,62,634,2.01,0,2
19,1,227,65,356,1.35,0,2
171,1,375,174,1011,1.41,1,0
128,0,132,118,1097,2.12,0,0
98,0,213,114,488,0.86,0,0
28,0,314,66,260,1.84,0,3
186,1,282,97,363,3.02,0,0
38,1,175,134,180,3.47,0,0
81,1,204,67,96,3.03,0,0
41,0,305,242,608,1.78,0,0
139,2,199,78,1125,0.72,0,1
161,1,242,125,758,0.57,0,0
121,1,211,106,363,2.58,0,2
363,1,327,317,501,2.74,0,3
96,1,231,79,419,2.74,0,0
260,1,112,104,854,1.25,0,0
135,1,147,136,1022,2.74,0,0
97,1,115,101,1111,0.66,1,0
122,0,279,253,460,1.5,0,0
49,1,348,73,872,2.63,0,0
318,1,251,128,828,2.06,0,0
56,1,136,52,810,2.56,0,2
243,1,378,54,618,2.62,0,2
130,1,129,90,348,2.78,0,0
346,1,389,278,633,0.92,0,0
223,1,206,55,1175,2.44,0,0
221,1,303,290,849,1.62,0,0
76,2,217,130,1114,2.56,0,0
183,1,298,279,468,0.76,0,0
90,1,262,100,951,1.91,0,1
357,1,205,59,94,1.99,0,0
41,2,103,71,498,1.74,0,0
248,1,245,75,444,3.29,0,0
349,1,317,271,626,1.9,0,0
285,1,197,177,1177,1.01,0,0
292,1,165,103,499,2.52,0,0
274,2,384,72,392,2.78,0,0
217,1,291,115,205,2.48,0,0
52,1,224,171,671,0.95,0,0
159,1,378,226,1150,1.19,0,0
224,1,366,328,829,0.65,0,0
15,1,379,259,1015,1.75,1,0
209,2,221,164,847,0.61,0,0
91,1,133,53,153,2.37,1,0
14,0,244,101,794,2.74,1,0
256,1,216,85,235,1.67,1,0
226,1,341,296,653,1.47,0,0
151,2,387,312,35,1.58,0,0
332,1,208,204,582,1.17,0,0
88,1,201,121,433,2.62,0,0
312,1,280,263,542,1.61,0,1
180,1,224,168,261,2.49,0,0
70,0,171,103,1124,2.82,1,3
108,1,315,270,563,3.36,0,0
259,0,165,99,763,0.63,0,0
293,1,285,248,1108,2.42,0,0
348,1,161,110,-6,3.12,0,2
224,1,224,87,556,1.07,0,0
13,2,307,214,990,2.22,0,0
38,1,124,51,723,1.06,0,0
205,0,117,68,799,1.78,0,0
357,1,243,216,882,0.63,0,1
217,1,259,238,388,2.21,0,0
162,1,235,196,809,2.03,0,0
58,0,378,99,131,2.39,0,0
28,2,141,115,736,3.4,1,0
202,1,382,195,215,3.38,0,0
226,0,158,131,130,1.93,0,0
164,1,247,199,861,1.66,1,0
41,1,296,52,1015,2.98,1,0
256,1,280,106,1068,0.76,0,0
279,1,214,172,1211,2.56,0,0
351,1,146,127,20,3.18,0,0
11,1,207,153,309,1.9,0,0
267,1,263,215,247,2.69,0,0
313,1,248,89,772,1.27,0,0
119,0,289,198,333,3.33,0,2
286,1,341,246,308,1.43,0,2
93,1,159,105,1148,1.68,1,1
308,0,100,80,379,1.23,0,3
216,1,381,116,746,1.06,0,0
53,1,393,390,1259,3.33,0,2
167,1,197,184,840,0.99,0,0
343,1,158,144,451,3.09,0,0
47,1,181,94,519,0.64,0,0
134,1,174,50,172,0.88,1,2
146,2,235,189,771,1.73,0,0
98,1,292,168,1128,1.76,0,0
320,0,252,87,1190,0.97,0,0
116,1,274,187,947,1.91,0,0
121,2,156,133,763,3.04,0,2
357,1,310,62,264,0.66,0,0
74,1,329,146,603,0.57,0,0
177,1,109,82,480,2.51,0,3
98,0,310,96,810,0.79,1,0
179,1,309,156,153,2.79,0,0
258,2,122,70,39,1.24,1,1
138,1,151,56,1128,2.78,0,2
164,1,135,93,573,2.88,0,0
94,2,339,107,-3,2.59,0,0
294,2,319,154,305,3.44,0,2
76,1,338,305,372,1.92,0,2
50,1,170,134,554,0.61,0,3
45,0,203,94,841,3.08,0,3
99,2,232,157,354,3.12,0,0
22,1,370,279,167,3.26,0,0
177,0,305,50,739,2.91,0,0
231,0,394,214,408,3.34,0,0
77,1,293,64,713,1.53,0,0
35,1,102,65,1099,0.53,0,0
161,1,213,167,849,1.67,0,3
178,1,110,79,591,1.62,1,0
261,1,248,51,305,2.65,0,3
292,1,223,120,232,0.71,0,0
138,1,163,132,443,0.95,0,2
356,1,108,101,849,1.05,0,0
173,1,190,173,443,0.95,0,0
103,2,136,70,479,2.39,0,0
309,1,375,225,599,2.83,0,3
362,0,290,262,196,3.18,0,2
183,1,102,100,115,0.77,0,2
242,1,223,222,403,2.69,0,0
173,1,182,64,287,2.76,0,0
118,1,266,127,108,3.09,0,0
183,1,156,84,120,2.05,0,0
305,2,100,93,1197,1.02,0,0
312,1,108,73,738,3.28,0,0
266,1,110,73,836,3.43,0,0
144,1,273,237,644,3.16,0,0
297,1,203,101,898,0.51,0,0
254,2,391,233,69,2.11,0,0
222,1,108,59,985,2.63,0,3
209,1,143,74,839,0.86,0,2
18,1,116,76,556,2.9,1,3
257,1,173,136,824,1.23,0,2
243,1,205,73,1072,0.94,0,0
307,2,345,61,739,0.71,0,0
129,1,173,90,214,1.39,0,0
262,1,395,161,160,1.7,0,3
211,1,269,262,524,3.03,0,3
67,0,207,82,1083,2.39,0,0
42,0,249,159,465,1.61,0,2
277,1,137,123,214,1.5,0,0
128,1,170,72,1164,3.44,0,0
268,1,174,123,1089,2.02,0,0
319,1,190,131,1053,2.83,1,1
67,1,280,74,923,2.8,0,1
31,1,379,185,764,2.37,0,0
343,2,160,62,614,3.35,0,0
240,1,287,285,1211,1.45,0,0
194,1,204,141,948,2.94,1,3
330,1,340,225,710,2.7,0,0
25,1,386,253,810,0.8,0,2
351,1,311,177,504,3.29,0,0
267,1,378,129,302,3.23,1,0
85,1,218,215,1105,1.76,0,0
91,1,235,71,39,3.42,1,3
51,1,381,115,808,1.22,0,0
242,0,135,94,303,2.72,0,3
28,1,225,135,222,2.5,0,0
80,1,345,220,995,1.93,0,0
118,0,343,267,35,3.01,0,1
322,2,236,200,169,1.91,0,2
182,1,166,86,652,2.65,1,3
195,1,346,118,859,2.51,0,0
184,2,215,80,610,3.05,0,0
24,1,384,241,292,3.25,0,3
260,1,227,154,642,3.02,0,0
319,1,277,180,480,1.77,0,0
220,1,164,98,502,2.23,1,1
151,1,291,83,773,2.98,0,0
313,1,162,96,429,1.06,0,3
254,1,334,281,765,2.08,0,0
37,1,280,74,1065,3.49,0,0
